名称	入住日期	出行目的	评分	评论文本	shortTexts	score	shortTexts-negative	score-negative
北京首都机场精选酒店	2019/9/1	家庭亲子	4	外地家庭亲子游很方便的	['外地家庭亲子游很方便的']	[0.000576747]	[]	[]
北京首都机场精选酒店	2019/11/1	商务出差	4.7	交通便利。态度特别好	"['态度特别好', '交通便利']"	"[0.00437467, 0.00470112]"	[]	[]
北京首都机场精选酒店	2020/1/1	独自旅行	4.5	服务很好，很亲切	"['服务很好', '很亲切']"	"[0.00799272, 0.000145189]"	[]	[]
北京首都机场精选酒店	2019/1/1	商务出差	4	位置还行，也算干净，就是屋里到晚上就浓重的火锅味儿，哈哈…	"['位置还行', '也算干净', '哈哈', '就是屋里到晚上就浓重的火锅味儿']"	"[0.491424, 0.15666, 0.000216611, 0.146878]"	[]	[]
北京首都机场精选酒店	2019/9/1	商务出差	4	机场附近，噪音不可避免	"['机场附近', '噪音不可避免']"	"[0.0516072, 0.996533]"	['噪音不可避免']	[0.996533]
北京首都机场精选酒店	2019/1/1	家庭亲子	3	房间订了取消不掉  没住 选择了航空公司提供的年费酒店	"['没住', '房间订了取消不掉', '选择了航空公司提供的年费酒店']"	"[0.924243, 0.917432, 0.00676279]"	"['没住', '房间订了取消不掉']"	"[0.924243, 0.917432]"
北京首都机场精选酒店	2019/11/1	独自旅行	4.5	多少价位多高服务	['多少价位多高服务']	[0.935393]	['多少价位多高服务']	[0.935393]
北京首都机场精选酒店	2019/9/1	朋友出游	4	环境不错接机也很及时	['环境不错接机也很及时']	[0.00159655]	[]	[]
北京首都机场精选酒店	2020/3/1	独自旅行	4	总的还不错	['总的还不错']	[0.00181111]	[]	[]
北京首都机场精选酒店	2020/1/1	家庭亲子	2.7	没电梯，没早餐	"['没电梯', '没早餐']"	"[0.790849, 0.87563]"	"['没电梯', '没早餐']"	"[0.790849, 0.87563]"
北京首都机场精选酒店	2019/10/1	独自旅行	3.7	需要继续提高细节	['需要继续提高细节']	[0.954369]	['需要继续提高细节']	[0.954369]
北京首都机场精选酒店	2019/11/1	商务出差	4	是在T3转机的好地方	['是在T3转机的好地方']	[0.00285101]	[]	[]
北京首都机场精选酒店	2019/11/1	商务出差	4	还可以，位置不错	"['还可以', '位置不错']"	"[0.0467517, 0.0236183]"	[]	[]
北京首都机场精选酒店	2020/2/1	独自旅行	3	还可以的嗯	['还可以的嗯']	[0.026783]	[]	[]
北京首都机场精选酒店	2020/2/1	情侣出游	4.2	还挺不错的	['还挺不错的']	[0.00603798]	[]	[]
北京首都机场精选酒店	2019/8/1	家庭亲子	4	转机住一晚，位置很方便	"['转机住一晚', '位置很方便']"	"[0.016213, 0.0032754]"	[]	[]
北京首都机场精选酒店	2020/2/1	独自旅行	4.5	还是可以的	['还是可以的']	[0.0138726]	[]	[]
北京首都机场精选酒店	2019/9/1	商务出差	4.2	位置不错 但隔音太吵	"['但隔音太吵', '位置不错']"	"[0.998418, 0.0236183]"	['但隔音太吵']	[0.998418]
北京首都机场精选酒店	2019/9/1	朋友出游	4.5	很干净，服务态度好	"['很干净', '服务态度好']"	"[0.000223777, 0.0159866]"	[]	[]
北京首都机场精选酒店	2019/8/1	商务出差	1	不知为何评分那么高	['不知为何评分那么高']	[0.942253]	['不知为何评分那么高']	[0.942253]
北京首都机场精选酒店	2019/10/1	家庭亲子	3.7	环境噪声比较大。	['环境噪声比较大']	[0.970918]	['环境噪声比较大']	[0.970918]
北京首都机场精选酒店	2019/11/1	其他	2.5	服务态度不好	['服务态度不好']	[0.997556]	['服务态度不好']	[0.997556]
北京首都机场精选酒店	2019/7/1	朋友出游	4.5	没有早餐 适合带孩子	"['适合带孩子', '没有早餐']"	"[0.000257897, 0.827453]"	['没有早餐']	[0.827453]
北京首都机场精选酒店	2019/12/1	商务出差	3	升级加床的	['升级加床的']	[0.151398]	[]	[]
北京首都机场精选酒店	2019/10/1	其他	2	不好不好不好??	['不好不好不好??']	[0.996714]	['不好不好不好??']	[0.996714]
北京首都机场精选酒店	2019/9/1	家庭亲子	4.5	附近早餐还不错。	['附近早餐还不错']	[0.721907]	['附近早餐还不错']	[0.721907]
北京首都机场精选酒店	2020/1/1	情侣出游	3	没吃早餐。	['没吃早餐']	[0.65384]	['没吃早餐']	[0.65384]
北京首都机场精选酒店	2019/10/1	其他	4.7	可以加床加钱	['可以加床加钱']	[0.0692487]	[]	[]
北京首都机场精选酒店	2019/6/1	朋友出游	4.7	性价比高，而送到机场	"['而送到机场', '性价比高']"	"[0.0495091, 0.000115398]"	[]	[]
北京首都机场精选酒店	2019/8/1	家庭亲子	4	赶飞机住宿不错。	['赶飞机住宿不错']	[0.0115875]	[]	[]
北京首都机场精选酒店	2019/8/1	情侣出游	4	还好吧！这个价钱	"['还好吧', '这个价钱']"	"[0.222019, 0.971315]"	['这个价钱']	[0.971315]
北京首都机场精选酒店	2019/8/1	商务出差	4.2	我认为真的不错	['我认为真的不错']	[0.000247184]	[]	[]
北京首都机场精选酒店	2019/10/1	商务出差	3.5	性价比很高	['性价比很高']	[0.000110221]	[]	[]
北京首都机场精选酒店	2019/9/1	家庭亲子	4.5	真不错，服务好	"['真不错', '服务好']"	"[0.000638382, 0.0154092]"	[]	[]
北京首都机场精选酒店	2019/3/1	商务出差	3	太一般了，附近在装修很吵	"['附近在装修很吵', '太一般了']"	"[0.876157, 0.999975]"	"['附近在装修很吵', '太一般了']"	"[0.876157, 0.999975]"
北京首都机场精选酒店	2019/10/1	商务出差	4.5	满意的入住。	['满意的入住']	[0.000236527]	[]	[]
北京首都机场精选酒店	2019/8/1	代人预订	4	酒店不错哦哦	['酒店不错哦哦']	[0.000198924]	[]	[]
北京首都机场精选酒店	2019/7/1	其他	4	一般吧，离机场近	"['一般吧', '离机场近']"	"[0.955422, 0.0188384]"	['一般吧']	[0.955422]
北京首都机场精选酒店	2019/9/1	家庭亲子	4.7	服务态度好	['服务态度好']	[0.0159866]	[]	[]
北京首都机场精选酒店	2019/8/1	家庭亲子	4.2	离机场很近	['离机场很近']	[0.00204103]	[]	[]
北京首都机场精选酒店	2019/9/1	家庭亲子	4	适合中转。	['适合中转']	[0.00782438]	[]	[]
北京首都机场精选酒店	2019/2/1	朋友出游	2.5	位置优越，服务一般。	"['位置优越', '服务一般']"	"[0.0170671, 0.881216]"	['服务一般']	[0.881216]
北京首都机场精选酒店	2019/1/1	商务出差	1	冬天，冷。没暖气，冻死了	"['冬天', '没暖气', '冻死了']"	"[0.0532985, 0.998075, 0.996039]"	"['没暖气', '冻死了']"	"[0.998075, 0.996039]"
北京首都机场精选酒店	2018/12/1	商务出差	2.2	一般了，适合一个人住	"['一般了', '适合一个人住']"	"[0.976827, 0.00153581]"	['一般了']	[0.976827]
北京首都机场精选酒店	2019/8/1	商务出差	4	??，非常好	['非常好']	[8.97508e-05]	[]	[]
北京首都机场精选酒店	2019/1/1	其他	2.5	有停车位，无早餐	"['无早餐', '有停车位']"	"[0.865572, 0.0241489]"	['无早餐']	[0.865572]
北京首都机场精选酒店	2018/12/1	朋友出游	4	一般服务还好	['一般服务还好']	[0.644146]	['一般服务还好']	[0.644146]
北京首都机场精选酒店	2018/12/1	代人预订	4	还不错挺方便。	['还不错挺方便']	[0.0128935]	[]	[]
北京首都机场精选酒店	2019/1/1	代人预订	3	总体能接受	['总体能接受']	[0.0303208]	[]	[]
北京首都机场精选酒店	2021/5/1	其他	2.5	酒店离机场非常近，第二天早航班住在这里很不错。酒店的服务人员态度都非常好，还有接送机服务很方便。	"['酒店离机场非常近', '酒店的服务人员态度都非常好', '还有接送机服务很方便', '第二天早航班住在这里很不错']"	"[0.000159456, 0.000301829, 0.00128756, 0.000753013]"	[]	[]
北京首都机场精选酒店	2021/8/1	其他	4.7	特惠房170元，没想到在大北京首都机场附近还能有这么实惠的酒店真心不错??酒店有免费接送机服务，开车就五六分钟到了，不用提前预约接机送机，到机场打电话就能安排人来接，非常便捷！接送机的小哥哥非常棒，行李都帮忙送到门口，因为酒店只有三层楼，所以没有电梯，要爬楼梯送大件行李上楼可是很不容易的事哟～～赞一个非常棒棒哒～～ 再来说说房间，设施齐全，干净整洁，特惠房没有敞开式的窗户，所以抽烟的人还是不要选，赶飞机的朋友选这里过渡一下还是很不错滴～	"['接送机的小哥哥非常棒', '没想到在大北京首都机场附近还能有这么实惠的酒店真心不错??酒店有免费接送机服务', '所以没有电梯', '特惠房没有敞开式的窗户', '所以抽烟的人还是不要选', '到机场打电话就能安排人来接', '非常便捷', '不用提前预约接机送机', '要爬楼梯送大件行李上楼可是很不容易的事哟', '赶飞机的朋友选这里过渡一下还是很不错滴', '赞一个非常棒棒哒', '行李都帮忙送到门口', '特惠房170元', '因为酒店只有三层楼', '开车就五六分钟到了', '设施齐全', '干净整洁', '再来说说房间']"	"[0.000693243, 3.11089e-05, 0.487853, 0.607284, 0.949138, 0.243097, 0.000100544, 0.00549646, 0.00911347, 0.00355653, 1.13725e-05, 0.0121418, 0.168027, 0.0837283, 0.593533, 0.00071722, 0.000467698, 0.547036]"	"['特惠房没有敞开式的窗户', '所以抽烟的人还是不要选', '开车就五六分钟到了', '再来说说房间']"	"[0.607284, 0.949138, 0.593533, 0.547036]"
北京首都机场精选酒店	2021/6/1	家庭亲子	4.7	酒店离机场近，交通方便，房间宽敞明亮干净，还有送机服务，感觉价廉物美，非常满意的一次体验	"['酒店离机场近', '还有送机服务', '交通方便', '感觉价廉物美', '房间宽敞明亮干净', '非常满意的一次体验']"	"[0.00219932, 0.0319529, 0.0089512, 0.000444678, 0.00137711, 3.49628e-05]"	[]	[]
北京首都机场精选酒店	2021/4/1	独自旅行	4	挺好的，就我住的那间房设计有点问题，洗澡间门打不开????	"['挺好的', '就我住的那间房设计有点问题', '洗澡间门打不开????']"	"[0.00084626, 0.959196, 0.987502]"	"['就我住的那间房设计有点问题', '洗澡间门打不开????']"	"[0.959196, 0.987502]"
北京首都机场精选酒店	2021/6/1	朋友出游	4.5	在北京算是良心价，环境好的了，就是可能挨着机场声音大（不可避免的）	"['不可避免的', '环境好的了', '就是可能挨着机场声音大', '在北京算是良心价']"	"[0.740994, 0.00509278, 0.623225, 0.0364496]"	"['不可避免的', '就是可能挨着机场声音大']"	"[0.740994, 0.623225]"
北京首都机场精选酒店	2021/1/1	其他	4.5	总体还不错适合咱们这种不经常出来玩的人	['总体还不错适合咱们这种不经常出来玩的人']	[0.00250014]	[]	[]
北京首都机场精选酒店	2019/12/1	情侣出游	4.7	首先得说这家酒店接机服务真的很好。 深更半夜接机师傅依旧很热情。 房间内干净整洁。最主要的是床睡着舒服， 床单被套看着挺新挺干净。空调温度也很好。不冷。由于是深更半夜到达酒店。 人困马乏，就没有更多的照片。由于入住的晚， 前台帅哥特允许我们推迟两小时退房。唯一遗憾的是没有电梯。 好在接机师傅帮我们把箱子拿上来。总之下次回来还会住这家酒店。呵呵，没有比较就没有伤害，之前住过几家酒店，一个晚上空调开着却冷死。 一个有只硕大的死虫子粑在墙上。。。。。	"['就没有更多的照片', '由于入住的晚', '由于是深更半夜到达酒店', '首先得说这家酒店接机服务真的很好', '之前住过几家酒店', '一个晚上空调开着却冷死', '唯一遗憾的是没有电梯', '不冷', '一个有只硕大的死虫子粑在墙上', '好在接机师傅帮我们把箱子拿上来', '深更半夜接机师傅依旧很热情', '总之下次回来还会住这家酒店', '没有比较就没有伤害', '最主要的是床睡着舒服', '空调温度也很好', '房间内干净整洁', '人困马乏', '呵呵', '床单被套看着挺新挺干净', '前台帅哥特允许我们推迟两小时退房']"	"[0.976705, 0.0363539, 0.0230489, 0.000281762, 0.000499979, 0.9982, 0.00578201, 0.927515, 0.998767, 0.0307176, 0.000916373, 2.47064e-05, 0.930366, 0.0359421, 0.000231452, 0.00344648, 0.680672, 0.132393, 0.102713, 0.993454]"	"['就没有更多的照片', '一个晚上空调开着却冷死', '不冷', '一个有只硕大的死虫子粑在墙上', '没有比较就没有伤害', '人困马乏', '前台帅哥特允许我们推迟两小时退房']"	"[0.976705, 0.9982, 0.927515, 0.998767, 0.930366, 0.680672, 0.993454]"
北京首都机场精选酒店	2020/9/1	其他	4.5	房间宽敞，卫生干净，服务态度好，免费车接车送，赞一个！	"['赞一个', '房间宽敞', '卫生干净', '服务态度好', '免费车接车送']"	"[1.85988e-05, 0.00331701, 0.016209, 0.0159866, 0.00879627]"	[]	[]
北京首都机场精选酒店	2021/1/1	商务出差	3.5	跟网上看到的信息有些差距	['跟网上看到的信息有些差距']	[0.998802]	['跟网上看到的信息有些差距']	[0.998802]
北京首都机场精选酒店	2020/10/1	商务出差	4.2	服务态度非常好，热情主动，免费送机。	"['热情主动', '免费送机', '服务态度非常好']"	"[0.00652603, 0.00574981, 0.0022339]"	[]	[]
北京首都机场精选酒店	2021/5/1	商务出差	4.7	方便、实惠、不错	"['实惠', '不错', '方便']"	"[0.00153393, 0.00130619, 0.00119167]"	[]	[]
北京首都机场精选酒店	2020/3/1	独自旅行	4	不错，价格也便宜	"['不错', '价格也便宜']"	"[0.00130619, 0.00841656]"	[]	[]
北京首都机场精选酒店	2021/2/1	独自旅行	4.2	可以   位置好找	"['可以', '位置好找']"	"[0.00806369, 0.00823981]"	[]	[]
北京首都机场精选酒店	2020/3/1	商务出差	4	还不错 挺好的 很干净 不过没电梯 有点小麻烦 其他都挺好	"['挺好的', '其他都挺好', '还不错', '不过没电梯', '很干净', '有点小麻烦']"	"[0.000846259, 0.00144089, 0.00735177, 0.135207, 0.000223777, 0.998841]"	['有点小麻烦']	[0.998841]
北京首都机场精选酒店	2019/7/1	家庭亲子	4.5	离机场距离很近，整点免费接送机，附近有大型超市，购物吃饭十分方便，唯一不足就是冲澡水不热，需要放很长时间的水。	"['离机场距离很近', '需要放很长时间的水', '整点免费接送机', '附近有大型超市', '购物吃饭十分方便', '唯一不足就是冲澡水不热']"	"[0.00194595, 0.951595, 0.00837259, 0.107185, 0.00109251, 0.329079]"	['需要放很长时间的水']	[0.951595]
北京首都机场精选酒店	2020/1/1	情侣出游	4	离机场还有段距离，好在可以送机，酒店比较安静还不错	"['离机场还有段距离', '好在可以送机', '酒店比较安静还不错']"	"[0.0481016, 0.060234, 0.00385313]"	[]	[]
北京首都机场精选酒店	2019/8/1	商务出差	4	酒店服务还是不错的，楼道隔音效果可能有点不好，出差临时去休息休息还是不错的。	"['酒店服务还是不错的', '出差临时去休息休息还是不错的', '楼道隔音效果可能有点不好']"	"[0.00313686, 0.005318, 0.985445]"	['楼道隔音效果可能有点不好']	[0.985445]
北京首都机场精选酒店	2021/2/1	其他	4	环境不错，	['环境不错']	[0.0104973]	[]	[]
北京首都机场精选酒店	2019/7/1	商务出差	1	价格贵，服务设施差。跟个招待所一样，五星级的价格	"['价格贵', '五星级的价格', '服务设施差', '跟个招待所一样']"	"[0.982291, 0.00738726, 0.997099, 0.946944]"	"['价格贵', '服务设施差', '跟个招待所一样']"	"[0.982291, 0.997099, 0.946944]"
北京首都机场精选酒店	2019/8/1	独自旅行	4	其实对房间整体还是满意的，管理严格，但是居然有蟑螂，有点出乎意料	"['有点出乎意料', '但是居然有蟑螂', '其实对房间整体还是满意的', '管理严格']"	"[0.000727124, 0.998956, 0.00820709, 0.24725]"	['但是居然有蟑螂']	[0.998956]
北京首都机场精选酒店	2020/4/1	其他	4.5	服务周到  房间干净整诺  很	"['服务周到', '房间干净整诺']"	"[0.00681709, 0.153516]"	[]	[]
北京首都机场精选酒店	2019/11/1	家庭亲子	4.5	不错，很满意的一次住店感觉，下次还来，棒棒的！	"['下次还来', '不错', '棒棒的', '很满意的一次住店感觉']"	"[0.000228722, 0.00130619, 0.000106404, 1.1174e-05]"	[]	[]
北京首都机场精选酒店	2019/12/1	独自旅行	4.7	酒店虽小但位置好、干净，性价比不错	"['干净', '性价比不错', '酒店虽小但位置好']"	"[0.00020404, 0.00011803, 0.00129157]"	[]	[]
